f1,f1_choice_3,logits/range_std,logits/range_mean,logits/choice_3_rank_mean,logits/diff_2_to_3_std,logits/choice_3_rank_std,f1_choice_2,f1_choice_4,logits/diff_3_to_4_mean,logits/choice_4_rank_mean,input_len/mean,logits/diff_1_to_2_mean,logits/choice_1_rank_mean,f1_choice_1,logits/diff_2_to_3_mean,logits/choice_1_rank_std,logits/diff_1_to_2_std,logits/choice_2_rank_std,logits/choice_2_rank_mean,accuracy,predictions,input_len/std,logits/diff_3_to_4_std,logits/choice_4_rank_std,debug,force,split,is_mcq,choices,num_proc,run_name,prompt_id,task.name,task_mode,base_model,batch_size,model_name,cuda_device,has_choices,prompt_name,prompt_path,prompt_task,task.splits,choice_count,group.suffix,prompt_count,prompt_group,prompt_tasks,original_task,task.category,task.dir_name,training_task,disable_caching,prompt_category,disable_tracking,force_generation,choices_in_prompt,add_default_choices,dont_add_extra_text,general_prompts.dir,group.override_name,original_choice_str,length_normalization,original_prompt_name,task.general_prompts,prompt_experiment_mode,task.preprocessor.name,prompt_filter.name_list,prompt_filter.choice_list,task.preprocessor.choices,evaluation.force_generation,prompt_filter.original_task,task.default_answer_choices,evaluation.lowercase_choices,general_prompts.answer_filter,evaluation.length_normalization,general_prompts.category_filter,prompt_filter.choices_in_prompt,evaluation.use_only_correct_choice,task.preprocessor.add_speaker_prefix,name,group,auc-pr,auc-roc,task.verbose_name,task.parent_dataset,task.preprocessor.choice_str,task.preprocessor.mcq_choice_str,task.preprocessor.context_template,task.preprocessor.premise_template,task.preprocessor.question_template,task.preprocessor.hypothesis_template,task.preprocessor.classification_template,logits/choice_5_rank_mean,logits/choice_5_rank_std,logits/diff_4_to_5_std,logits/diff_4_to_5_mean,f1_choice_5,task.target_key,task.override_name,task.prompt_blacklist,task.preprocessor.use_lowercase_choices,accuracy_rank,f1_rank,prompt_tokens
9.995859937607513,4.444444444444444,0.9164877318233732,3.674426374003643,3.2716535433070866,0.4469668442498261,0.9725684509476872,5.405405405405406,0.0,0.5911314900465837,3.5236220472440944,95.56299212598424,0.5370786471629706,1.0984251968503935,40.12944983818771,0.4313048058607447,0.4718007473413861,0.4463223764066559,1.0993279388079946,2.9881889763779528,25.590551181102363,"{'ncols': 15, 'nrows': 254, 'sha256': 'f4ab4f5de4682810a12d136e88b340e4ebdbde5aa5a4911c643309b4107ebf0c', 'artifact_path': 'wandb-client-artifact://rtlgxnhoxu8jdxg8fhn6kxtpasnqwujtkarv1t8x79lfkkgz8h0c21llgb7gl8a8fg3fbxqrn88oo666ghdaayaxy3v1kp5nqbudciklulw54t4g2quvlk6ba7v9j0ue:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://rtlgxnhoxu8jdxg8fhn6kxtpasnqwujtkarv1t8x79lfkkgz8h0c21llgb7gl8a8fg3fbxqrn88oo666ghdaayaxy3v1kp5nqbudciklulw54t4g2quvlk6ba7v9j0ue:latest/predictions.table.json', 'path': 'media/table/predictions_1_f4ab4f5de4682810a12d.table.json', 'size': 134865, '_type': 'table-file'}",24.348559119682264,0.6154328235339803,1.018255161384978,False,True,validation,False,A | B | C | D | E,4,CTBase,a64d5a15-68e2-4d1c-b30a-ca8250c860f9,raw,QA,False,12,bigscience/T0_3B,0,True,answer_the_following_q,prompts/general_fixed_choice.yaml,AdversarialQA,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,answer_the_following_q,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.adversarial_qa.answer_the_following_q.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.118110236220472,1.17127142189737,1.0637048938635785,2.114911430933344,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,59.5,46.0,23
10.704557091653866,4.444444444444444,0.8619329896955283,3.65944711054404,3.133858267716536,0.5403262390732037,0.8772021083918335,0.0,0.0,0.641725831144438,3.52755905511811,86.54330708661418,0.8157509349462554,1.1062992125984252,41.935483870967744,0.5685498338984692,0.525454139011298,0.5906937719836095,0.9068459873315255,2.661417322834646,26.37795275590551,"{'_type': 'table-file', 'ncols': 15, 'nrows': 254, 'sha256': 'bcd0e5089376e68d890e3eccea172aeb967858ace6dd0551286c78b80f591573', 'artifact_path': 'wandb-client-artifact://16zk7urqk427xvdr8qhtsckxteph4lc7xpzwps0tzqj26m56ft2ybyg7perqxhfobyfq2zwyeibbdt6ocapphz6elcnnw0pini08x7jfioky60pqg41zmze4fjulq6bx:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://16zk7urqk427xvdr8qhtsckxteph4lc7xpzwps0tzqj26m56ft2ybyg7perqxhfobyfq2zwyeibbdt6ocapphz6elcnnw0pini08x7jfioky60pqg41zmze4fjulq6bx:latest/predictions.table.json', 'path': 'media/table/predictions_1_bcd0e5089376e68d890e.table.json', 'size': 124832}",24.361695732941868,0.5826873672026623,0.9292005848187214,False,True,validation,False,A | B | C | D | E,4,CTBase,a0872cde-2f19-4ae6-919a-868da47bfbcb,raw,QA,False,12,bigscience/T0_3B,0,True,based_on,prompts/general_fixed_choice.yaml,AdversarialQA,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,based_on,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.adversarial_qa.based_on.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.570866141732283,0.8966789325428673,0.8707289922976559,1.633420510554877,7.142857142857144,,aqua_rat,['generate_rational_and_correct_choice'],False,43.0,38.0,16
10.692092717409174,4.545454545454545,0.8634944115002369,4.181489155987117,3.1811023622047245,0.4800636131748795,0.8821709338054122,0.0,0.0,0.6660939746015654,3.637795275590552,83.03149606299213,0.6128405398271215,1.0708661417322836,41.77215189873418,0.5074550129297212,0.4641663827776218,0.4848331006781066,0.921798079529025,2.763779527559055,26.77165354330709,"{'artifact_path': 'wandb-client-artifact://mlrf0tlfgegge3vwfu9g1lna0wo24p5o4newit7m75conbia9q6fwjz3e7egu1rzdn7newbd2ijfy61dagzjq4hbw20pkzaa0k66ha00wx5rsh793056gadmy24cm6ct:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://mlrf0tlfgegge3vwfu9g1lna0wo24p5o4newit7m75conbia9q6fwjz3e7egu1rzdn7newbd2ijfy61dagzjq4hbw20pkzaa0k66ha00wx5rsh793056gadmy24cm6ct:latest/predictions.table.json', 'path': 'media/table/predictions_1_918d111d11b34dbc399a.table.json', 'size': 112821, '_type': 'table-file', 'ncols': 15, 'nrows': 254, 'sha256': '918d111d11b34dbc399aad5b5a8bb493a77762dfa4aecda2806307ae33dc392a'}",24.43565776079581,0.6237885901561122,1.016937593131524,False,True,validation,False,A | B | C | D | E,4,CTBase,5bdb1815-5c6f-49a3-ad1d-367344420701,raw,QA,False,12,bigscience/T0_3B,0,True,question_context_answer,prompts/general_fixed_choice.yaml,AdversarialQA,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,question_context_answer,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.adversarial_qa.question_context_answer.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.346456692913386,1.0452589081813033,1.0309983538988192,2.3950996286287083,7.142857142857144,,aqua_rat,['generate_rational_and_correct_choice'],False,29.5,39.0,11
11.804540061833752,4.444444444444444,0.8517859368231658,3.371818439228328,3.228346456692913,0.4668744017770139,0.928032177506494,0.0,6.779661016949154,0.6026828044981468,3.484251968503937,94.09055118110236,0.6386232413644866,1.1732283464566928,40.65573770491803,0.4775786080698329,0.6826821603864162,0.491116446000932,1.0385644694636509,2.874015748031496,25.984251968503933,"{'sha256': '9f006300bd3ebffaa655fabf13d2cd12a230852231b12c2455592689a8872542', 'artifact_path': 'wandb-client-artifact://n3o5xj3ipeuayuqej44tbo6youak2j0fnn4otzixgjinsrjofanaolydj3limhmf5rjzryfwiptw4dri6hqp2r0wl1rt5boavgkfh52xt0tenlxier2wphhnqz92o0xz:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://n3o5xj3ipeuayuqej44tbo6youak2j0fnn4otzixgjinsrjofanaolydj3limhmf5rjzryfwiptw4dri6hqp2r0wl1rt5boavgkfh52xt0tenlxier2wphhnqz92o0xz:latest/predictions.table.json', 'path': 'media/table/predictions_1_9f006300bd3ebffaa655.table.json', 'size': 124782, '_type': 'table-file', 'ncols': 15, 'nrows': 254}",24.435590839924444,0.5925425711629657,1.0261099384584536,False,True,validation,False,A | B | C | D | E,4,CTBase,3b2459cc-6600-443c-abf8-8f60c34cd998,raw,QA,False,12,bigscience/T0_3B,0,True,tell_what_it_is,prompts/general_fixed_choice.yaml,AdversarialQA,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,tell_what_it_is,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.adversarial_qa.tell_what_it_is.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.24015748031496,1.1677260925270336,0.9345722900193654,1.652933785295862,7.142857142857144,,aqua_rat,['generate_rational_and_correct_choice'],False,52.0,31.0,22
8.5,0.0,0.814764923311978,4.54676717097365,3.255905511811024,0.404794015668044,0.8285414129430985,0.0,0.0,0.6964677619183157,3.531496062992126,81.54330708661418,0.6374029268429974,1.031496062992126,42.49999999999999,0.4321951978788601,0.3183868758922162,0.4912856075662516,0.917795829527662,2.618110236220472,26.77165354330709,"{'sha256': 'd192cf881f891698e2e7302cf566af98a3cc0d36c361297bd9ff0504560db902', 'artifact_path': 'wandb-client-artifact://ptjkvpi103pf5m96exvfp9gwtrhgfsumr0daeectui5gfjtbr5hel4till2uqok03qujiou6dpw659995atnbahawwhrj97s7f788c0k31dluvjxkg7zjnzcu60cw4q2:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://ptjkvpi103pf5m96exvfp9gwtrhgfsumr0daeectui5gfjtbr5hel4till2uqok03qujiou6dpw659995atnbahawwhrj97s7f788c0k31dluvjxkg7zjnzcu60cw4q2:latest/predictions.table.json', 'path': 'media/table/predictions_1_d192cf881f891698e2e7.table.json', 'size': 116632, '_type': 'table-file', 'ncols': 15, 'nrows': 254}",24.361695732941868,0.6241100906492069,0.8677240378657328,False,True,validation,False,A | B | C | D | E,4,CTBase,4dd990b3-7201-4cba-bb9a-baa462d68b1a,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,format_score,prompts/general_fixed_choice.yaml,Yelp,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,format_score,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.yelp.format_score.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.562992125984252,0.897266465535306,0.9006563350506801,2.780701284333477,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,29.5,79.5,12
9.435736677115989,4.545454545454545,0.8572616864479833,4.314180100058008,3.118110236220472,0.4438218583516096,0.8749728745252977,0.0,0.0,0.618061326620147,3.562992125984252,75.54330708661418,0.628127890309011,1.0393700787401574,42.63322884012539,0.4412777442631759,0.3414091872232881,0.5176533544454084,0.9126133714373964,2.807086614173228,27.165354330708663,"{'artifact_path': 'wandb-client-artifact://ey2qh044qyo2ov9xkxu4nrjpc3u36mzjd2taqck0b17xctk9cyckd6akxknucyp99v677qnqbsvihi67qsd0ze1d4rspohtkr7i130c3vtn4l035vmry21vhoirczreu:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://ey2qh044qyo2ov9xkxu4nrjpc3u36mzjd2taqck0b17xctk9cyckd6akxknucyp99v677qnqbsvihi67qsd0ze1d4rspohtkr7i130c3vtn4l035vmry21vhoirczreu:latest/predictions.table.json', 'path': 'media/table/predictions_1_98c2cd0252f7d162d66c.table.json', 'size': 110290, '_type': 'table-file', 'ncols': 15, 'nrows': 254, 'sha256': '98c2cd0252f7d162d66cfeaa2f86913c48ffdd312f76b2f99ef4c34b7b29671b'}",24.361695732941868,0.5504429249372615,0.9359237425701432,False,True,validation,False,A | B | C | D | E,4,CTBase,29fc6386-90b3-4976-b249-26e49fe7c924,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,format_star,prompts/general_fixed_choice.yaml,Yelp,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,format_star,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.yelp.format_star.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.47244094488189,1.0142820404286548,0.8732583940971493,2.6267131388656737,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,13.5,59.0,6
9.025687246507436,0.0,0.7050989333623441,3.4029083815146617,3.1023622047244093,0.4212976267416298,0.8019135153684419,2.857142857142857,0.0,0.5847389040969488,3.5196850393700787,79.54330708661418,0.6775887782179465,1.0433070866141732,42.27129337539432,0.4426254137294499,0.3351085265931757,0.4651673093095365,0.7874114172613196,2.5078740157480315,26.77165354330709,"{'sha256': '24030722b15c2e4eeffb8b26961927954539d614aea54e1aed7630f2c0567317', 'artifact_path': 'wandb-client-artifact://a0d8ww0zkfz9w8ky6rtgrk3std70jkb759emq5w8bxz7lmfhgkqaxsz1sb96jw4yoz2amkf2hlj9h31w0v6qtpghpn1ipzyyqvjzri4fpvm1yqvaifrfbenmuhsz96oa:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://a0d8ww0zkfz9w8ky6rtgrk3std70jkb759emq5w8bxz7lmfhgkqaxsz1sb96jw4yoz2amkf2hlj9h31w0v6qtpghpn1ipzyyqvjzri4fpvm1yqvaifrfbenmuhsz96oa:latest/predictions.table.json', 'path': 'media/table/predictions_1_24030722b15c2e4eeffb.table.json', 'size': 113431, '_type': 'table-file', 'ncols': 15, 'nrows': 254}",24.361695732941868,0.4914060369030745,0.8166610887453054,False,True,validation,False,A | B | C | D | E,4,CTBase,27b6bc81-bb1c-467b-91c0-22a4d6a19f44,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,based_on_that,prompts/general_fixed_choice.yaml,Yelp,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,based_on_that,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.yelp.based_on_that.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.826771653543307,0.5188492443948212,0.6898899556802112,1.6979552854703168,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,29.5,72.0,10
9.336763865065754,4.545454545454545,0.7587108528791228,3.911942735431701,3.1653543307086616,0.4886694459990856,0.9244174971815592,0.0,0.0,0.6314223845173993,3.543307086614173,76.54330708661418,0.6496434361915889,1.031496062992126,42.138364779874216,0.4539873637552336,0.2489982409581401,0.4882357114870805,0.9027774532044208,2.8464566929133857,26.77165354330709,"{'ncols': 15, 'nrows': 254, 'sha256': '6dd9cf8538a39d71ae419158892e93924254b1742a60a88784dedaffad970c8e', 'artifact_path': 'wandb-client-artifact://vnre20tdd2f9x7getp134utlj7rh24012s2kd9udsdbuiz69hqaft80v15hftxajy7mlkwqdhamrg29ktye722n1jj1wq1ddjurohsaoeii3llbyh74u4eii97twkvyu:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://vnre20tdd2f9x7getp134utlj7rh24012s2kd9udsdbuiz69hqaft80v15hftxajy7mlkwqdhamrg29ktye722n1jj1wq1ddjurohsaoeii3llbyh74u4eii97twkvyu:latest/predictions.table.json', 'path': 'media/table/predictions_1_6dd9cf8538a39d71ae41.table.json', 'size': 112091, '_type': 'table-file'}",24.361695732941868,0.5162117961614329,0.9980761455480162,False,True,validation,False,A | B | C | D | E,4,CTBase,135fcd11-9fcc-4b55-bf1b-9b76290d0f6b,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,so_i_would,prompts/general_fixed_choice.yaml,Yelp,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,so_i_would,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.yelp.so_i_would.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.413385826771654,1.026412006478497,0.8923100918260407,2.1768895509674797,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,29.5,65.5,7
8.625,0.0,0.4182061827674571,1.8953796334154025,3.984251968503937,0.1926406464650716,1.0385047698418692,0.0,0.0,0.3027176387666717,3.5118110236220472,102.87007874015748,0.3439739858071635,1.0393700787401574,43.125,0.2535671418107401,0.3637420303134203,0.2443820166814084,0.741747329201933,3.968503937007874,27.165354330708663,"{'size': 130202, '_type': 'table-file', 'ncols': 15, 'nrows': 254, 'sha256': '555adb3e66bcfe2232c5595a253dec776398ca81a144c723b7d110c5638085f8', 'artifact_path': 'wandb-client-artifact://qydpo4c3ak1w6200wzcxydjb6yix25k996sksgq6v6v130i75om0jcqyriouopitg2lwhkqg1eigph41rezzzdmxmcl3ial5245c6ymy7wvhm839r7zff52c1679udjv:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://qydpo4c3ak1w6200wzcxydjb6yix25k996sksgq6v6v130i75om0jcqyriouopitg2lwhkqg1eigph41rezzzdmxmcl3ial5245c6ymy7wvhm839r7zff52c1679udjv:latest/predictions.table.json', 'path': 'media/table/predictions_1_555adb3e66bcfe2232c5.table.json'}",24.470029282055755,0.2426103941517382,1.0376088633316056,False,True,validation,False,A | B | C | D | E,4,CTBase,2da8f134-58db-4f9d-b3b0-8c6b50693ab5,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,categorize_rating_using_review,prompts/general_fixed_choice.yaml,AppReviews,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,True,,False,prompts,,False,True,categorize_rating_using_review,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.app_reviews.categorize_rating_using_review.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,2.4960629921259843,0.9463898727837184,0.4181839166593763,0.995120867030827,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,13.5,73.0,18
8.544891640866874,0.0,0.7394943233096631,4.142484679935485,3.1653543307086616,0.3046013797251589,0.8763181704535583,0.0,0.0,0.476005685611034,3.3503937007874014,97.87007874015748,0.6564961042929822,1.0,42.72445820433437,0.3577850184102696,0.0,0.4741738288570716,0.8958747709268357,2.9763779527559056,27.165354330708663,"{'nrows': 254, 'sha256': '8d80953ce82f7ff0a037ae4a0028f954ca7c7041006c5abf30701ac8194588c9', 'artifact_path': 'wandb-client-artifact://tajtwjsc57pa92637tbv0lyfwnrgwfo4ol1awor0ygc0ao4c12ewsbxvb1tfacfqp0n976wg3cw4eni70fj3kmhqmr4r02vbkpsa2heh5d2v181owms0v1lz14czgnkw:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://tajtwjsc57pa92637tbv0lyfwnrgwfo4ol1awor0ygc0ao4c12ewsbxvb1tfacfqp0n976wg3cw4eni70fj3kmhqmr4r02vbkpsa2heh5d2v181owms0v1lz14czgnkw:latest/predictions.table.json', 'path': 'media/table/predictions_1_8d80953ce82f7ff0a037.table.json', 'size': 133970, '_type': 'table-file', 'ncols': 15}",24.470029282055755,0.4349313369318192,0.9676153019453264,False,True,validation,False,A | B | C | D | E,4,CTBase,d34e1413-2699-4701-baa2-05d931d012ba,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,convert_to_rating,prompts/general_fixed_choice.yaml,AppReviews,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,convert_to_rating,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.app_reviews.convert_to_rating.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,4.507874015748032,1.0338450743081746,0.7868707861863614,2.6521978716212,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,13.5,76.5,28
8.375,0.0,0.5268278235954554,3.4600168964055578,3.4606299212598426,0.2499508945248537,1.036928951492483,0.0,0.0,0.6860435290599433,3.15748031496063,79.54330708661418,0.2894943379980372,1.031496062992126,41.87499999999999,0.3107399152019831,0.3183868758922162,0.2323931609817823,1.2045764409155626,4.334645669291339,26.37795275590551,"{'artifact_path': 'wandb-client-artifact://dlaomwndyqrb1u40lcz16iczpkpxrs44yr9lqkiypcq0pdk5h6ycd3twr1wy02qlo3vdj1npwfc319ve6py19etbk4s1309dky7wslraxbcd5ali8xtve20cln57p2hw:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://dlaomwndyqrb1u40lcz16iczpkpxrs44yr9lqkiypcq0pdk5h6ycd3twr1wy02qlo3vdj1npwfc319ve6py19etbk4s1309dky7wslraxbcd5ali8xtve20cln57p2hw:latest/predictions.table.json', 'path': 'media/table/predictions_1_dbd15a92df8b83f2aad0.table.json', 'size': 118921, '_type': 'table-file', 'ncols': 15, 'nrows': 254, 'sha256': 'dbd15a92df8b83f2aad076ff6f755dd156bccd7b31885481cb4db72c2b480a23'}",24.361695732941868,0.5006390818937185,0.942648278612736,False,True,validation,False,A | B | C | D | E,4,CTBase,96538f30-f2c1-430e-8fc6-936a16966d9c,raw,SENTIMENT,False,12,bigscience/T0_3B,0,True,Writer_Expressed_Sentiment,prompts/general_fixed_choice.yaml,IMDB,,5,,,GenFC,,False,['Math QA'],aqua_rat,True,False,GeneralFixedChoice,False,False,False,,False,prompts,,False,True,Writer Expressed Sentiment,,cross_task,aqua_rat,,,,False,,,False,,True,,,False,,CTBase.GenFC.imdb.Writer_Expressed_Sentiment.LenNorm,AQuA,,,AQuA,aqua_rat,,,,,,,,3.015748031496063,0.7683119032049166,0.5838065277628549,2.173739114145594,0.0,,aqua_rat,['generate_rational_and_correct_choice'],False,43.0,86.0,10
