f1,f1_choice_3,logits/range_std,logits/range_mean,logits/choice_3_rank_mean,logits/diff_2_to_3_std,logits/choice_3_rank_std,f1_choice_2,f1_choice_4,logits/diff_3_to_4_mean,logits/choice_4_rank_mean,input_len/mean,logits/diff_1_to_2_mean,logits/choice_1_rank_mean,f1_choice_1,logits/diff_2_to_3_mean,logits/choice_1_rank_std,logits/diff_1_to_2_std,logits/choice_2_rank_std,logits/choice_2_rank_mean,accuracy,predictions,input_len/std,logits/diff_3_to_4_std,logits/choice_4_rank_std,debug,force,split,is_mcq,choices,num_proc,run_name,prompt_id,task.name,task_mode,base_model,batch_size,model_name,cuda_device,has_choices,prompt_name,prompt_path,prompt_task,task.splits,choice_count,group.suffix,prompt_count,prompt_group,prompt_tasks,original_task,task.category,task.dir_name,training_task,disable_caching,prompt_category,disable_tracking,force_generation,choices_in_prompt,add_default_choices,dont_add_extra_text,general_prompts.dir,group.override_name,original_choice_str,length_normalization,original_prompt_name,task.general_prompts,prompt_experiment_mode,task.preprocessor.name,prompt_filter.name_list,prompt_filter.choice_list,task.preprocessor.choices,evaluation.force_generation,prompt_filter.original_task,task.default_answer_choices,evaluation.lowercase_choices,general_prompts.answer_filter,evaluation.length_normalization,general_prompts.category_filter,prompt_filter.choices_in_prompt,evaluation.use_only_correct_choice,task.preprocessor.add_speaker_prefix,name,group,auc-pr,auc-roc,task.verbose_name,task.parent_dataset,task.preprocessor.choice_str,task.preprocessor.mcq_choice_str,task.preprocessor.context_template,task.preprocessor.premise_template,task.preprocessor.question_template,task.preprocessor.hypothesis_template,task.preprocessor.classification_template,logits/choice_5_rank_mean,logits/choice_5_rank_std,logits/diff_4_to_5_std,logits/diff_4_to_5_mean,f1_choice_5,task.target_key,task.override_name,task.prompt_blacklist,task.preprocessor.use_lowercase_choices
20.161697077584932,0.0,3.989806402032041,9.437542540743523,3.549413735343383,1.8580255307197509,0.5173575023830009,66.04361370716512,0.0,1.3015371902504158,3.440536013400335,201.4137353433836,4.2181955661805635,1.6365159128978224,14.603174603174605,3.917809784312544,0.4947360311661658,2.4645923641757816,0.49061859313498785,1.373534338358459,39.36348408710218,"{'_latest_artifact_path': 'wandb-client-artifact://iqqq837hbfpls5qtbxrnqu20r3e5nhooogk0djspyi75y9pqcw2fvkfkcilau0jq5g2z5na9crsj205b77bmdhuznd2pde70ln9rhg35k2tawdu874xctr8ndv8eppgp:latest/predictions.table.json', 'path': 'media/table/predictions_1_7710c466db8b90ae2d4c.table.json', 'size': 563166, '_type': 'table-file', 'ncols': 13, 'nrows': 597, 'sha256': '7710c466db8b90ae2d4c166280cbbebffe366112e0d26b8bd0f4d66f0d9976eb', 'artifact_path': 'wandb-client-artifact://iqqq837hbfpls5qtbxrnqu20r3e5nhooogk0djspyi75y9pqcw2fvkfkcilau0jq5g2z5na9crsj205b77bmdhuznd2pde70ln9rhg35k2tawdu874xctr8ndv8eppgp:latest/predictions.table.json'}",78.24197752818654,0.8182708489896412,0.496451442034037,False,True,validation,True,Seller | Buyer | Neither | Unknown,4,T5,a1dbb258-2e5c-4160-986b-46fc03546965,craigslist_bargains,MCQ,False,6,t5-3b,0,True,best_deal,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,True,False,True,prompts,,False,False,best deal,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T5.GenFC.craigslist_bargains.best_deal,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
16.463512063731194,0.0,3.200933455391451,12.824173756380576,3.966499162479062,0.855524384508775,0.3044339648331345,61.9324796274738,0.0,2.504103149401283,3.003350083752094,194.9865996649916,8.253951345855866,1.9865996649916249,3.92156862745098,2.0661192611234274,0.11498158996134349,2.555666856704506,0.3193053381658794,1.0435510887772197,44.89112227805695,"{'artifact_path': 'wandb-client-artifact://13ki9fyxzoa9jhscofl3sa9gjnr1gjqxr4vssrniyo166hgn6dn4gy2dxh9o960d34om5wkcd1kxnmz3ng0sxvd0f2wln4znbzlwp9em5tpulnj0kzt2igyvcfjgj0rk:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://13ki9fyxzoa9jhscofl3sa9gjnr1gjqxr4vssrniyo166hgn6dn4gy2dxh9o960d34om5wkcd1kxnmz3ng0sxvd0f2wln4znbzlwp9em5tpulnj0kzt2igyvcfjgj0rk:latest/predictions.table.json', 'path': 'media/table/predictions_1_20161b6bfa4b9c1af33d.table.json', 'size': 555450, '_type': 'table-file', 'ncols': 13, 'nrows': 597, 'sha256': '20161b6bfa4b9c1af33d5f5051b9b9ccf35de5e2eccfcd90151af3982f8fdbde'}",78.35387548603198,0.5153355364952286,0.05778287541259747,False,True,validation,False,Seller | Buyer | Neither | Unknown,4,T5,78d1b487-c535-4a0d-ae49-055d321db3fd,craigslist_bargains,CLASSIFICATION,False,6,t5-3b,0,True,good_deal_for_seller,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,True,False,True,prompts,,False,False,good deal for seller,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T5.GenFC.craigslist_bargains.good_deal_for_seller,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
6.996096047917002,0.0,0.6949722749993421,21.32041355313568,3.0,0.6791554137947787,0.0,0.7380073800738007,0.0,0.8888181042631268,4.0,201.4137353433836,11.175920666961414,1.001675041876047,27.246376811594203,9.255674781911138,0.04089298363729884,0.8491150527528958,0.04089298363729884,1.998324958123953,15.912897822445563,"{'size': 563495, '_type': 'table-file', 'ncols': 13, 'nrows': 597, 'sha256': '7f5cf26f3437cd1f6255fbd8e69a420d3bd9de5aed2739dd4ef4b66d2225ca23', 'artifact_path': 'wandb-client-artifact://1lmvofhzcvne5zz4ks01y6cktc8ulb77r1xiwxlgp5vasdqymwuhfn9msbp1sdly41eh0f7kyf3uz6ctutpuufoloydv6uxplgqveu4xd5sfhuxvn19jygusonzzn0e6:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://1lmvofhzcvne5zz4ks01y6cktc8ulb77r1xiwxlgp5vasdqymwuhfn9msbp1sdly41eh0f7kyf3uz6ctutpuufoloydv6uxplgqveu4xd5sfhuxvn19jygusonzzn0e6:latest/predictions.table.json', 'path': 'media/table/predictions_1_7f5cf26f3437cd1f6255.table.json'}",78.24197752818654,0.3132400512565533,0.0,False,True,validation,True,Seller | Buyer | Neither | Unknown,4,T0,a1dbb258-2e5c-4160-986b-46fc03546965,craigslist_bargains,MCQ,False,12,bigscience/T0_3B,0,True,best_deal,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,True,False,True,prompts,,False,False,best deal,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T0.GenFC.craigslist_bargains.best_deal,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
16.47203928757327,0.0,4.012073426637694,13.020929841340289,3.9715242881072026,1.098053622750749,0.27913455896109096,62.004662004662016,0.0,2.3660158607827957,3.003350083752094,187.4137353433836,8.120356098091982,1.984924623115578,3.883495145631069,2.5345578824655095,0.12185282063298636,3.035590559907335,0.2980539221374255,1.0402010050251256,44.89112227805695,"{'sha256': '3e0d7bd17de77423058acf8e6b4dada6cebad7930a5d6215488f11f86746ecc9', 'artifact_path': 'wandb-client-artifact://17ehhohs7udxs8ydpe9otrxg38h7g7pfdk7zfti2olgb9eajc6vow94qmsyn1gtfpehij372jauqzvtrrqcu0lar5bq6khlvaz80dqf26rkbqlqzgfal7admwdsrstmt:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://17ehhohs7udxs8ydpe9otrxg38h7g7pfdk7zfti2olgb9eajc6vow94qmsyn1gtfpehij372jauqzvtrrqcu0lar5bq6khlvaz80dqf26rkbqlqzgfal7admwdsrstmt:latest/predictions.table.json', 'path': 'media/table/predictions_1_3e0d7bd17de77423058a.table.json', 'size': 538036, '_type': 'table-file', 'ncols': 13, 'nrows': 597}",78.24197752818654,0.576156450554007,0.05778287541259747,False,True,validation,False,Seller | Buyer | Neither | Unknown,4,T5,27010b55-dd5b-4ee9-9e14-a4b809aa6cdb,craigslist_bargains,CLASSIFICATION,False,6,t5-3b,0,True,good_deal_for_seller_no_list_price,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,True,False,True,prompts,,False,False,good deal for seller no list price,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T5.GenFC.craigslist_bargains.good_deal_for_seller_no_list_price,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
15.570934256055365,0.0,3.2050439406671356,12.960575226762986,3.8743718592964824,1.4807035670755395,0.33142979794655575,62.28373702422145,0.0,2.128375679603973,3.1256281407035176,172.4137353433836,3.8637174002489254,2.0,0.0,6.9684821469100875,0.0,2.5238665183227043,0.0,1.0,45.22613065326633,"{'size': 518224, '_type': 'table-file', 'ncols': 13, 'nrows': 597, 'sha256': 'b52e75e84e49d321a015cdf5b3d02b61b6e991a77d2fff4e61b365eded2c7a41', 'artifact_path': 'wandb-client-artifact://sp2bmoy28dxf3nu0q6i7hyq6ory6drsxs6c6on5lk2ip1jo940obfs4hzf9a3jws2rvgvs5bvjidariyp9y8mimx953r7km0kfyldhoqfyltrxqr23oqect296fkojo7:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://sp2bmoy28dxf3nu0q6i7hyq6ory6drsxs6c6on5lk2ip1jo940obfs4hzf9a3jws2rvgvs5bvjidariyp9y8mimx953r7km0kfyldhoqfyltrxqr23oqect296fkojo7:latest/predictions.table.json', 'path': 'media/table/predictions_1_b52e75e84e49d321a015.table.json'}",78.24197752818654,0.4250479465532737,0.33142979794655575,False,True,validation,False,Seller | Buyer | Neither | Unknown,4,T5,145dd841-b971-4550-bc88-305ad3278d58,craigslist_bargains,CLASSIFICATION,False,6,t5-3b,0,True,good_deal_for_seller_no_list_price_implicit,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,False,False,True,prompts,,False,False,good deal for seller no list price implicit,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T5.GenFC.craigslist_bargains.good_deal_for_seller_no_list_price_implicit,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
18.83712547871142,0.0,0.6965602144774915,20.05465160422589,3.0,1.522736948634017,0.0,56.69565217391305,0.0,0.34938658461898214,4.0,194.9865996649916,10.276525150791086,1.5108877721943048,18.652849740932645,9.42873986881582,0.4998814423607311,1.3307567909864808,0.4998814423607311,1.4891122278056952,33.33333333333333,"{'sha256': '12fa6264aa223ea2b8c02fe86abf1d9a899a41c335dce9e3870db27b2cdc0543', 'artifact_path': 'wandb-client-artifact://hwag7lsiojbdozwec9f2norqc5iynk1orqvwdi6q9jgehfgs9rjc7bkmiw141308jbrefmz8dhwczlrv6bsacvnyo5gpd7hy8od6uxzwrhjriebb7l4ckhd0lk3tt0to:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://hwag7lsiojbdozwec9f2norqc5iynk1orqvwdi6q9jgehfgs9rjc7bkmiw141308jbrefmz8dhwczlrv6bsacvnyo5gpd7hy8od6uxzwrhjriebb7l4ckhd0lk3tt0to:latest/predictions.table.json', 'path': 'media/table/predictions_1_12fa6264aa223ea2b8c0.table.json', 'size': 555215, '_type': 'table-file', 'ncols': 13, 'nrows': 597}",78.35387548603198,0.31344962493518513,0.0,False,True,validation,False,Seller | Buyer | Neither | Unknown,4,T0,78d1b487-c535-4a0d-ae49-055d321db3fd,craigslist_bargains,CLASSIFICATION,False,12,bigscience/T0_3B,0,True,good_deal_for_seller,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,True,False,True,prompts,,False,False,good deal for seller,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T0.GenFC.craigslist_bargains.good_deal_for_seller,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
19.695902209618755,0.0,0.6963884716755697,20.18618176251001,3.0,1.473743270671546,0.0,56.82656826568265,0.0,0.3933366347397592,4.0,187.4137353433836,10.49953820118353,1.4556113902847572,21.95704057279236,9.29330692658672,0.498025753679012,1.2727967709373391,0.498025753679012,1.5443886097152428,33.50083752093803,"{'ncols': 13, 'nrows': 597, 'sha256': '6f24721279388ce18341531b518395970e1305d9de194e2a3efd7770038be8b2', 'artifact_path': 'wandb-client-artifact://kdrlcrfxux5x942v25gvj6epgxa9ounjnwib6ov4kc8hb2rn0ms5wtdrab6ichlgnlmggcku7ytz62p1kx57usk14zxu5nn8jn1zcgcghaneb4wfl3w9xoxon0qdwdws:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://kdrlcrfxux5x942v25gvj6epgxa9ounjnwib6ov4kc8hb2rn0ms5wtdrab6ichlgnlmggcku7ytz62p1kx57usk14zxu5nn8jn1zcgcghaneb4wfl3w9xoxon0qdwdws:latest/predictions.table.json', 'path': 'media/table/predictions_1_6f24721279388ce18341.table.json', 'size': 537843, '_type': 'table-file'}",78.24197752818654,0.4175362707531592,0.0,False,True,validation,False,Seller | Buyer | Neither | Unknown,4,T0,27010b55-dd5b-4ee9-9e14-a4b809aa6cdb,craigslist_bargains,CLASSIFICATION,False,12,bigscience/T0_3B,0,True,good_deal_for_seller_no_list_price,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,True,False,True,prompts,,False,False,good deal for seller no list price,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T0.GenFC.craigslist_bargains.good_deal_for_seller_no_list_price,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
18.060010417523372,0.0,4.071349271344801,23.444060899105104,3.9983249581239537,2.181796316863741,0.04089298363729884,61.65803108808291,0.0,0.6229388909523611,3.0016750418760467,172.4137353433836,17.111335455672425,1.8408710217755444,10.582010582010582,5.709786552480318,0.3657963183435508,4.290227408342685,0.3657963183435508,1.1591289782244556,41.541038525963145,"{'_type': 'table-file', 'ncols': 13, 'nrows': 597, 'sha256': '2cbf73f6a2b42d4fd50837d1b25da38e9052236958d7116b3d11ac9ce1b13d10', 'artifact_path': 'wandb-client-artifact://hb69to4gqbq0ftu4j239d22vuhcr68y8hpvc0kyzligs66rva6f1r8sfhzmer676g1bmruyr8yfwkcbjt7swjjmi9la9ripsztl5ospdow0wos1dbemgt7o1hujcg8fh:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://hb69to4gqbq0ftu4j239d22vuhcr68y8hpvc0kyzligs66rva6f1r8sfhzmer676g1bmruyr8yfwkcbjt7swjjmi9la9ripsztl5ospdow0wos1dbemgt7o1hujcg8fh:latest/predictions.table.json', 'path': 'media/table/predictions_1_2cbf73f6a2b42d4fd508.table.json', 'size': 518141}",78.24197752818654,0.43666217889777464,0.04089298363729884,False,True,validation,False,Seller | Buyer | Neither | Unknown,4,T0,145dd841-b971-4550-bc88-305ad3278d58,craigslist_bargains,CLASSIFICATION,False,12,bigscience/T0_3B,0,True,good_deal_for_seller_no_list_price_implicit,prompts/general_fixed_choice.yaml,craigslist_bargains,['validation'],4,,,GenFC,['craigslist_bargains'],True,['Dialogue'],craigslist_bargains,False,False,GeneralFixedChoice,False,False,False,False,True,prompts,,False,False,good deal for seller no list price implicit,,cross_task,craigslist,,,,False,,"['Seller', 'Buyer', 'Neither', 'Unknown']",False,,False,,,False,False,T0.GenFC.craigslist_bargains.good_deal_for_seller_no_list_price_implicit,craigslist_bargains[validation],,,,,,,,,,,,,,,,,,,,
64.4107351225204,,0.33652768782830755,0.5405011526469526,,,,64.4107351225204,,,,75.62068965517241,0.5405011526469526,1.8432601880877744,27.207637231503572,,0.3635552822803512,0.33652768782830755,0.3635552822803512,1.1567398119122256,52.19435736677116,"{'path': 'media/table/predictions_1_201e974181efeeed3b55.table.json', 'size': 224894, '_type': 'table-file', 'ncols': 9, 'nrows': 638, 'sha256': '201e974181efeeed3b554def90492d4369cee8391391c774d8b11d972dc9c8bc', 'artifact_path': 'wandb-client-artifact://meo5r9u2sag6xfr4uor9zqci6whdkx6gdeq5761yafil0ei2ixf11opeecw892x8m2h04n9udegg7dvfthf22vplnd10s8y37fuge897ctr06bptkogrfv4kaprurl5t:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://meo5r9u2sag6xfr4uor9zqci6whdkx6gdeq5761yafil0ei2ixf11opeecw892x8m2h04n9udegg7dvfthf22vplnd10s8y37fuge897ctr06bptkogrfv4kaprurl5t:latest/predictions.table.json'}",7.037985482349875,,,False,True,validation,False,No | Yes,4,CTOriginalChoices,2da8f134-58db-4f9d-b3b0-8c6b50693ab5,wic,SENTIMENT,False,28,bigscience/T0_3B,0,True,categorize_rating_using_review,prompts/general_fixed_choice.yaml,app_reviews,,2,,,GenFC,,False,Word Sense Disambiguation,wic,True,False,GeneralFixedChoice,False,False,True,False,False,prompts,,True,True,categorize_rating_using_review,,cross_task,wic,,,,False,,"[False, True]",False,,True,,,False,,CTOriginalChoices.GenFC.app_reviews.categorize_rating_using_review.LenNorm,WordsinContext[validation],54.95370865027822,57.42868092884308,WordsinContext,super_glue,,,,,,,,,,,,,,,,
15.0,,0.5755149401153391,0.9386831361298276,,,,15.0,,,,54.62068965517241,0.9386831361298276,1.0642633228840126,66.5938864628821,,0.24522142691028792,0.5755149401153391,0.24522142691028792,1.9357366771159872,52.03761755485894,"{'sha256': '7754693582d8a41ef91bf2d9ac9103da00bbd3c8ca3084797342c1d510167405', 'artifact_path': 'wandb-client-artifact://16q94xykfnmmuh1q6ya78amskh14xmz9acsa199529ynyagkv35mlivwvryvkpamaea6por6052dwpseuwy8d60jly1w6w86vmvu2a9k9bqbpd1vd0n7zuq9cvuglyvs:latest/predictions.table.json', '_latest_artifact_path': 'wandb-client-artifact://16q94xykfnmmuh1q6ya78amskh14xmz9acsa199529ynyagkv35mlivwvryvkpamaea6por6052dwpseuwy8d60jly1w6w86vmvu2a9k9bqbpd1vd0n7zuq9cvuglyvs:latest/predictions.table.json', 'path': 'media/table/predictions_1_7754693582d8a41ef91b.table.json', 'size': 180482, '_type': 'table-file', 'ncols': 9, 'nrows': 638}",7.037985482349875,,,False,True,validation,False,No | Yes,4,CTOriginalChoices,5f372fb1-795a-47b6-8ddf-c4fd1579e76a,wic,SENTIMENT,False,28,bigscience/T0_3B,0,True,Sentiment_with_choices,prompts/general_fixed_choice.yaml,imdb,,2,,,GenFC,,False,Word Sense Disambiguation,wic,True,False,GeneralFixedChoice,False,False,True,False,False,prompts,,True,True,Sentiment with choices ,,cross_task,wic,,,,False,,"[False, True]",False,,True,,,False,,CTOriginalChoices.GenFC.imdb.Sentiment_with_choices.LenNorm,WordsinContext[validation],58.94329354869182,60.403297923566,WordsinContext,super_glue,,,,,,,,,,,,,,,,
